Notes,County,County Code,Cause of death,Cause of death Code,Year,Year Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Sex,Sex Code,Deaths
NA,"Bristol County, MA",25005,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,75-84 years,75-84,Male,M,17
NA,"Bristol County, MA",25005,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,55-64 years,55-64,Male,M,14
NA,"Bristol County, MA",25005,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,65-74 years,65-74,Female,F,13
NA,"Bristol County, MA",25005,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,65-74 years,65-74,Male,M,20
NA,"Bristol County, MA",25005,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,75-84 years,75-84,Male,M,10
NA,"Bristol County, MA",25005,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,85+ years,85+,Female,F,10
NA,"Bristol County, MA",25005,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,85+ years,85+,Male,M,10
NA,"Bristol County, MA",25005,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,45-54 years,45-54,Male,M,13
NA,"Bristol County, MA",25005,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,55-64 years,55-64,Male,M,24
NA,"Bristol County, MA",25005,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,65-74 years,65-74,Female,F,17
NA,"Bristol County, MA",25005,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,65-74 years,65-74,Male,M,21
NA,"Bristol County, MA",25005,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,75-84 years,75-84,Male,M,21
NA,"Bristol County, MA",25005,Atherosclerotic heart disease,I25.1,2021,2021,55-64 years,55-64,Male,M,16
NA,"Bristol County, MA",25005,Atherosclerotic heart disease,I25.1,2021,2021,65-74 years,65-74,Female,F,13
NA,"Bristol County, MA",25005,Atherosclerotic heart disease,I25.1,2021,2021,65-74 years,65-74,Male,M,36
NA,"Bristol County, MA",25005,Atherosclerotic heart disease,I25.1,2021,2021,75-84 years,75-84,Female,F,46
NA,"Bristol County, MA",25005,Atherosclerotic heart disease,I25.1,2021,2021,75-84 years,75-84,Male,M,40
NA,"Bristol County, MA",25005,Atherosclerotic heart disease,I25.1,2021,2021,85+ years,85+,Female,F,69
NA,"Bristol County, MA",25005,Atherosclerotic heart disease,I25.1,2021,2021,85+ years,85+,Male,M,58
NA,"Bristol County, MA",25005,Atherosclerotic heart disease,I25.1,2022,2022,55-64 years,55-64,Male,M,20
NA,"Bristol County, MA",25005,Atherosclerotic heart disease,I25.1,2022,2022,65-74 years,65-74,Male,M,25
NA,"Bristol County, MA",25005,Atherosclerotic heart disease,I25.1,2022,2022,75-84 years,75-84,Female,F,33
NA,"Bristol County, MA",25005,Atherosclerotic heart disease,I25.1,2022,2022,75-84 years,75-84,Male,M,50
NA,"Bristol County, MA",25005,Atherosclerotic heart disease,I25.1,2022,2022,85+ years,85+,Female,F,81
NA,"Bristol County, MA",25005,Atherosclerotic heart disease,I25.1,2022,2022,85+ years,85+,Male,M,59
NA,"Bristol County, MA",25005,Atherosclerotic heart disease,I25.1,2023,2023,55-64 years,55-64,Male,M,17
NA,"Bristol County, MA",25005,Atherosclerotic heart disease,I25.1,2023,2023,65-74 years,65-74,Female,F,12
NA,"Bristol County, MA",25005,Atherosclerotic heart disease,I25.1,2023,2023,65-74 years,65-74,Male,M,29
NA,"Bristol County, MA",25005,Atherosclerotic heart disease,I25.1,2023,2023,75-84 years,75-84,Female,F,29
NA,"Bristol County, MA",25005,Atherosclerotic heart disease,I25.1,2023,2023,75-84 years,75-84,Male,M,55
NA,"Bristol County, MA",25005,Atherosclerotic heart disease,I25.1,2023,2023,85+ years,85+,Female,F,67
NA,"Bristol County, MA",25005,Atherosclerotic heart disease,I25.1,2023,2023,85+ years,85+,Male,M,43
NA,"Bristol County, MA",25005,Aortic (valve) stenosis,I35.0,2021,2021,85+ years,85+,Female,F,13
NA,"Bristol County, MA",25005,"Cardiac arrest, unspecified",I46.9,2022,2022,85+ years,85+,Female,F,12
NA,"Bristol County, MA",25005,Atrial fibrillation and flutter,I48,2021,2021,75-84 years,75-84,Female,F,13
NA,"Bristol County, MA",25005,Atrial fibrillation and flutter,I48,2021,2021,75-84 years,75-84,Male,M,11
NA,"Bristol County, MA",25005,Atrial fibrillation and flutter,I48,2021,2021,85+ years,85+,Female,F,27
NA,"Bristol County, MA",25005,Atrial fibrillation and flutter,I48,2021,2021,85+ years,85+,Male,M,14
NA,"Bristol County, MA",25005,Atrial fibrillation and flutter,I48,2022,2022,75-84 years,75-84,Female,F,12
NA,"Bristol County, MA",25005,Atrial fibrillation and flutter,I48,2022,2022,85+ years,85+,Female,F,25
NA,"Bristol County, MA",25005,Atrial fibrillation and flutter,I48,2022,2022,85+ years,85+,Male,M,13
NA,"Bristol County, MA",25005,Atrial fibrillation and flutter,I48,2023,2023,75-84 years,75-84,Male,M,10
NA,"Bristol County, MA",25005,Atrial fibrillation and flutter,I48,2023,2023,85+ years,85+,Female,F,29
NA,"Bristol County, MA",25005,Atrial fibrillation and flutter,I48,2023,2023,85+ years,85+,Male,M,18
NA,"Bristol County, MA",25005,Congestive heart failure,I50.0,2021,2021,75-84 years,75-84,Female,F,16
NA,"Bristol County, MA",25005,Congestive heart failure,I50.0,2021,2021,75-84 years,75-84,Male,M,12
NA,"Bristol County, MA",25005,Congestive heart failure,I50.0,2021,2021,85+ years,85+,Female,F,39
NA,"Bristol County, MA",25005,Congestive heart failure,I50.0,2021,2021,85+ years,85+,Male,M,22
NA,"Bristol County, MA",25005,Congestive heart failure,I50.0,2022,2022,75-84 years,75-84,Female,F,15
NA,"Bristol County, MA",25005,Congestive heart failure,I50.0,2022,2022,75-84 years,75-84,Male,M,20
NA,"Bristol County, MA",25005,Congestive heart failure,I50.0,2022,2022,85+ years,85+,Female,F,55
NA,"Bristol County, MA",25005,Congestive heart failure,I50.0,2022,2022,85+ years,85+,Male,M,23
NA,"Bristol County, MA",25005,Congestive heart failure,I50.0,2023,2023,75-84 years,75-84,Female,F,16
NA,"Bristol County, MA",25005,Congestive heart failure,I50.0,2023,2023,75-84 years,75-84,Male,M,15
NA,"Bristol County, MA",25005,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Female,F,59
NA,"Bristol County, MA",25005,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Male,M,26
NA,"Bristol County, MA",25005,"Heart failure, unspecified",I50.9,2021,2021,85+ years,85+,Female,F,14
NA,"Bristol County, MA",25005,"Heart failure, unspecified",I50.9,2022,2022,85+ years,85+,Female,F,11
NA,"Bristol County, MA",25005,"Heart failure, unspecified",I50.9,2022,2022,85+ years,85+,Male,M,11
NA,"Bristol County, MA",25005,"Heart failure, unspecified",I50.9,2023,2023,85+ years,85+,Male,M,10
NA,"Bristol County, MA",25005,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,75-84 years,75-84,Female,F,13
NA,"Bristol County, MA",25005,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,75-84 years,75-84,Male,M,11
NA,"Bristol County, MA",25005,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,85+ years,85+,Female,F,25
NA,"Bristol County, MA",25005,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,75-84 years,75-84,Female,F,15
NA,"Bristol County, MA",25005,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,75-84 years,75-84,Male,M,14
NA,"Bristol County, MA",25005,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,85+ years,85+,Female,F,32
NA,"Bristol County, MA",25005,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,85+ years,85+,Male,M,13
NA,"Bristol County, MA",25005,"Stroke, not specified as haemorrhage or infarction",I64,2023,2023,85+ years,85+,Female,F,22
NA,"Bristol County, MA",25005,"Stroke, not specified as haemorrhage or infarction",I64,2023,2023,85+ years,85+,Male,M,14
NA,"Bristol County, MA",25005,"Pneumonia, unspecified",J18.9,2021,2021,75-84 years,75-84,Male,M,13
NA,"Bristol County, MA",25005,"Pneumonia, unspecified",J18.9,2021,2021,85+ years,85+,Female,F,17
NA,"Bristol County, MA",25005,"Pneumonia, unspecified",J18.9,2021,2021,85+ years,85+,Male,M,18
NA,"Bristol County, MA",25005,"Pneumonia, unspecified",J18.9,2022,2022,85+ years,85+,Female,F,23
NA,"Bristol County, MA",25005,"Pneumonia, unspecified",J18.9,2022,2022,85+ years,85+,Male,M,11
NA,"Bristol County, MA",25005,"Pneumonia, unspecified",J18.9,2023,2023,75-84 years,75-84,Female,F,11
NA,"Bristol County, MA",25005,"Pneumonia, unspecified",J18.9,2023,2023,75-84 years,75-84,Male,M,11
NA,"Bristol County, MA",25005,"Pneumonia, unspecified",J18.9,2023,2023,85+ years,85+,Female,F,19
NA,"Bristol County, MA",25005,"Pneumonia, unspecified",J18.9,2023,2023,85+ years,85+,Male,M,13
NA,"Bristol County, MA",25005,Chronic obstructive pulmonary disease with acute lower respiratory infection,J44.0,2021,2021,65-74 years,65-74,Female,F,10
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,55-64 years,55-64,Female,F,12
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,65-74 years,65-74,Female,F,29
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,65-74 years,65-74,Male,M,16
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,75-84 years,75-84,Female,F,32
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,75-84 years,75-84,Male,M,29
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,85+ years,85+,Female,F,27
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,85+ years,85+,Male,M,26
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,55-64 years,55-64,Female,F,10
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,65-74 years,65-74,Female,F,13
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,65-74 years,65-74,Male,M,31
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,75-84 years,75-84,Female,F,38
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,75-84 years,75-84,Male,M,29
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,85+ years,85+,Female,F,37
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,85+ years,85+,Male,M,24
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,55-64 years,55-64,Male,M,12
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,65-74 years,65-74,Female,F,24
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,65-74 years,65-74,Male,M,25
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,75-84 years,75-84,Female,F,39
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,75-84 years,75-84,Male,M,25
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,85+ years,85+,Female,F,27
NA,"Bristol County, MA",25005,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,85+ years,85+,Male,M,27
NA,"Bristol County, MA",25005,Pneumonitis due to food and vomit,J69.0,2021,2021,75-84 years,75-84,Male,M,22
NA,"Bristol County, MA",25005,Pneumonitis due to food and vomit,J69.0,2021,2021,85+ years,85+,Female,F,25
NA,"Bristol County, MA",25005,Pneumonitis due to food and vomit,J69.0,2021,2021,85+ years,85+,Male,M,17
NA,"Bristol County, MA",25005,Pneumonitis due to food and vomit,J69.0,2022,2022,75-84 years,75-84,Male,M,18
NA,"Bristol County, MA",25005,Pneumonitis due to food and vomit,J69.0,2022,2022,85+ years,85+,Female,F,13
NA,"Bristol County, MA",25005,Pneumonitis due to food and vomit,J69.0,2022,2022,85+ years,85+,Male,M,18
NA,"Bristol County, MA",25005,Pneumonitis due to food and vomit,J69.0,2023,2023,75-84 years,75-84,Female,F,15
NA,"Bristol County, MA",25005,Pneumonitis due to food and vomit,J69.0,2023,2023,75-84 years,75-84,Male,M,21
NA,"Bristol County, MA",25005,Pneumonitis due to food and vomit,J69.0,2023,2023,85+ years,85+,Female,F,14
NA,"Bristol County, MA",25005,Pneumonitis due to food and vomit,J69.0,2023,2023,85+ years,85+,Male,M,12
NA,"Essex County, MA",25009,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,85+ years,85+,Female,F,10
NA,"Essex County, MA",25009,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,55-64 years,55-64,Male,M,11
NA,"Essex County, MA",25009,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,65-74 years,65-74,Male,M,12
NA,"Essex County, MA",25009,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,75-84 years,75-84,Female,F,10
NA,"Essex County, MA",25009,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,85+ years,85+,Male,M,11
NA,"Essex County, MA",25009,"Unspecified diabetes mellitus, without complications",E14.9,2023,2023,65-74 years,65-74,Female,F,10
NA,"Essex County, MA",25009,"Unspecified diabetes mellitus, without complications",E14.9,2023,2023,75-84 years,75-84,Male,M,12
NA,"Essex County, MA",25009,Unspecified protein-energy malnutrition,E46,2022,2022,85+ years,85+,Female,F,10
NA,"Essex County, MA",25009,"Vascular dementia, unspecified",F01.9,2021,2021,75-84 years,75-84,Female,F,10
NA,"Essex County, MA",25009,"Vascular dementia, unspecified",F01.9,2021,2021,85+ years,85+,Female,F,39
NA,"Essex County, MA",25009,"Vascular dementia, unspecified",F01.9,2021,2021,85+ years,85+,Male,M,21
NA,"Essex County, MA",25009,"Vascular dementia, unspecified",F01.9,2022,2022,85+ years,85+,Female,F,49
NA,"Essex County, MA",25009,"Vascular dementia, unspecified",F01.9,2022,2022,85+ years,85+,Male,M,15
NA,"Essex County, MA",25009,"Vascular dementia, unspecified",F01.9,2023,2023,75-84 years,75-84,Male,M,12
NA,"Essex County, MA",25009,"Vascular dementia, unspecified",F01.9,2023,2023,85+ years,85+,Female,F,31
NA,"Essex County, MA",25009,"Vascular dementia, unspecified",F01.9,2023,2023,85+ years,85+,Male,M,11
NA,"Essex County, MA",25009,Unspecified dementia,F03,2021,2021,65-74 years,65-74,Female,F,17
NA,"Essex County, MA",25009,Unspecified dementia,F03,2021,2021,65-74 years,65-74,Male,M,14
NA,"Essex County, MA",25009,Unspecified dementia,F03,2021,2021,75-84 years,75-84,Female,F,56
NA,"Essex County, MA",25009,Unspecified dementia,F03,2021,2021,75-84 years,75-84,Male,M,50
NA,"Essex County, MA",25009,Unspecified dementia,F03,2021,2021,85+ years,85+,Female,F,277
NA,"Essex County, MA",25009,Unspecified dementia,F03,2021,2021,85+ years,85+,Male,M,100
NA,"Essex County, MA",25009,Unspecified dementia,F03,2022,2022,65-74 years,65-74,Female,F,20
NA,"Essex County, MA",25009,Unspecified dementia,F03,2022,2022,65-74 years,65-74,Male,M,12
NA,"Essex County, MA",25009,Unspecified dementia,F03,2022,2022,75-84 years,75-84,Female,F,99
NA,"Essex County, MA",25009,Unspecified dementia,F03,2022,2022,75-84 years,75-84,Male,M,50
NA,"Essex County, MA",25009,Unspecified dementia,F03,2022,2022,85+ years,85+,Female,F,263
NA,"Essex County, MA",25009,Unspecified dementia,F03,2022,2022,85+ years,85+,Male,M,82
NA,"Essex County, MA",25009,Unspecified dementia,F03,2023,2023,65-74 years,65-74,Female,F,22
NA,"Essex County, MA",25009,Unspecified dementia,F03,2023,2023,65-74 years,65-74,Male,M,14
NA,"Essex County, MA",25009,Unspecified dementia,F03,2023,2023,75-84 years,75-84,Female,F,81
NA,"Essex County, MA",25009,Unspecified dementia,F03,2023,2023,75-84 years,75-84,Male,M,56
NA,"Essex County, MA",25009,Unspecified dementia,F03,2023,2023,85+ years,85+,Female,F,318
NA,"Essex County, MA",25009,Unspecified dementia,F03,2023,2023,85+ years,85+,Male,M,123
NA,"Essex County, MA",25009,Parkinson disease,G20,2021,2021,65-74 years,65-74,Male,M,12
NA,"Essex County, MA",25009,Parkinson disease,G20,2021,2021,75-84 years,75-84,Female,F,20
NA,"Essex County, MA",25009,Parkinson disease,G20,2021,2021,75-84 years,75-84,Male,M,25
NA,"Essex County, MA",25009,Parkinson disease,G20,2021,2021,85+ years,85+,Female,F,19
NA,"Essex County, MA",25009,Parkinson disease,G20,2021,2021,85+ years,85+,Male,M,23
NA,"Essex County, MA",25009,Parkinson disease,G20,2022,2022,65-74 years,65-74,Male,M,13
NA,"Essex County, MA",25009,Parkinson disease,G20,2022,2022,75-84 years,75-84,Female,F,13
NA,"Essex County, MA",25009,Parkinson disease,G20,2022,2022,75-84 years,75-84,Male,M,27
NA,"Essex County, MA",25009,Parkinson disease,G20,2022,2022,85+ years,85+,Female,F,12
NA,"Essex County, MA",25009,Parkinson disease,G20,2022,2022,85+ years,85+,Male,M,22
NA,"Essex County, MA",25009,Parkinson disease,G20,2023,2023,75-84 years,75-84,Female,F,15
NA,"Essex County, MA",25009,Parkinson disease,G20,2023,2023,75-84 years,75-84,Male,M,29
NA,"Essex County, MA",25009,Parkinson disease,G20,2023,2023,85+ years,85+,Female,F,14
NA,"Essex County, MA",25009,Parkinson disease,G20,2023,2023,85+ years,85+,Male,M,34
NA,"Essex County, MA",25009,"Alzheimer disease, unspecified",G30.9,2021,2021,75-84 years,75-84,Female,F,35
NA,"Essex County, MA",25009,"Alzheimer disease, unspecified",G30.9,2021,2021,75-84 years,75-84,Male,M,16
NA,"Essex County, MA",25009,"Alzheimer disease, unspecified",G30.9,2021,2021,85+ years,85+,Female,F,87
NA,"Essex County, MA",25009,"Alzheimer disease, unspecified",G30.9,2021,2021,85+ years,85+,Male,M,42
NA,"Essex County, MA",25009,"Alzheimer disease, unspecified",G30.9,2022,2022,75-84 years,75-84,Female,F,35
NA,"Essex County, MA",25009,"Alzheimer disease, unspecified",G30.9,2022,2022,75-84 years,75-84,Male,M,19
NA,"Essex County, MA",25009,"Alzheimer disease, unspecified",G30.9,2022,2022,85+ years,85+,Female,F,82
NA,"Essex County, MA",25009,"Alzheimer disease, unspecified",G30.9,2022,2022,85+ years,85+,Male,M,40
NA,"Essex County, MA",25009,"Alzheimer disease, unspecified",G30.9,2023,2023,65-74 years,65-74,Female,F,12
NA,"Essex County, MA",25009,"Alzheimer disease, unspecified",G30.9,2023,2023,75-84 years,75-84,Female,F,29
NA,"Essex County, MA",25009,"Alzheimer disease, unspecified",G30.9,2023,2023,75-84 years,75-84,Male,M,20
NA,"Essex County, MA",25009,"Alzheimer disease, unspecified",G30.9,2023,2023,85+ years,85+,Female,F,75
NA,"Essex County, MA",25009,"Alzheimer disease, unspecified",G30.9,2023,2023,85+ years,85+,Male,M,36
NA,"Essex County, MA",25009,"Senile degeneration of brain, not elsewhere classified",G31.1,2021,2021,85+ years,85+,Female,F,14
NA,"Essex County, MA",25009,"Senile degeneration of brain, not elsewhere classified",G31.1,2022,2022,85+ years,85+,Female,F,22
NA,"Essex County, MA",25009,"Senile degeneration of brain, not elsewhere classified",G31.1,2023,2023,85+ years,85+,Female,F,21
