Notes	County	County Code	Cause of death	Cause of death Code	Year	Year Code	Ten-Year Age Groups	Ten-Year Age Groups Code	Sex	Sex Code	Deaths
	"Bristol County, MA"	25005	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	65-74 years	65-74	Female	F	13
	"Bristol County, MA"	25005	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	65-74 years	65-74	Male	M	20
	"Bristol County, MA"	25005	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	75-84 years	75-84	Male	M	10
	"Bristol County, MA"	25005	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	85+ years	85+	Female	F	10
	"Bristol County, MA"	25005	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	85+ years	85+	Male	M	10
	"Bristol County, MA"	25005	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	45-54 years	45-54	Male	M	13
	"Bristol County, MA"	25005	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	55-64 years	55-64	Male	M	24
	"Bristol County, MA"	25005	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	65-74 years	65-74	Female	F	17
	"Bristol County, MA"	25005	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	65-74 years	65-74	Male	M	21
	"Bristol County, MA"	25005	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	75-84 years	75-84	Male	M	21
	"Bristol County, MA"	25005	Atherosclerotic heart disease	I25.1	2021	2021	55-64 years	55-64	Male	M	16
	"Bristol County, MA"	25005	Atherosclerotic heart disease	I25.1	2021	2021	65-74 years	65-74	Female	F	13
	"Bristol County, MA"	25005	Atherosclerotic heart disease	I25.1	2021	2021	65-74 years	65-74	Male	M	36
	"Bristol County, MA"	25005	Atherosclerotic heart disease	I25.1	2021	2021	75-84 years	75-84	Female	F	46
	"Bristol County, MA"	25005	Atherosclerotic heart disease	I25.1	2021	2021	75-84 years	75-84	Male	M	40
	"Bristol County, MA"	25005	Atherosclerotic heart disease	I25.1	2021	2021	85+ years	85+	Female	F	69
	"Bristol County, MA"	25005	Atherosclerotic heart disease	I25.1	2021	2021	85+ years	85+	Male	M	58
	"Bristol County, MA"	25005	Atherosclerotic heart disease	I25.1	2022	2022	55-64 years	55-64	Male	M	20
	"Bristol County, MA"	25005	Atherosclerotic heart disease	I25.1	2022	2022	65-74 years	65-74	Male	M	25
	"Bristol County, MA"	25005	Atherosclerotic heart disease	I25.1	2022	2022	75-84 years	75-84	Female	F	33
	"Bristol County, MA"	25005	Atherosclerotic heart disease	I25.1	2022	2022	75-84 years	75-84	Male	M	50
	"Bristol County, MA"	25005	Atherosclerotic heart disease	I25.1	2022	2022	85+ years	85+	Female	F	81
	"Bristol County, MA"	25005	Atherosclerotic heart disease	I25.1	2022	2022	85+ years	85+	Male	M	59
	"Bristol County, MA"	25005	Atherosclerotic heart disease	I25.1	2023	2023	55-64 years	55-64	Male	M	17
	"Bristol County, MA"	25005	Atherosclerotic heart disease	I25.1	2023	2023	65-74 years	65-74	Female	F	12
	"Bristol County, MA"	25005	Atherosclerotic heart disease	I25.1	2023	2023	65-74 years	65-74	Male	M	29
	"Bristol County, MA"	25005	Atherosclerotic heart disease	I25.1	2023	2023	75-84 years	75-84	Female	F	29
	"Bristol County, MA"	25005	Atherosclerotic heart disease	I25.1	2023	2023	75-84 years	75-84	Male	M	55
	"Bristol County, MA"	25005	Atherosclerotic heart disease	I25.1	2023	2023	85+ years	85+	Female	F	67
	"Bristol County, MA"	25005	Atherosclerotic heart disease	I25.1	2023	2023	85+ years	85+	Male	M	43
	"Bristol County, MA"	25005	Aortic (valve) stenosis	I35.0	2021	2021	85+ years	85+	Female	F	13
	"Bristol County, MA"	25005	"Cardiac arrest, unspecified"	I46.9	2022	2022	85+ years	85+	Female	F	12
	"Bristol County, MA"	25005	Atrial fibrillation and flutter	I48	2021	2021	75-84 years	75-84	Female	F	13
	"Bristol County, MA"	25005	Atrial fibrillation and flutter	I48	2021	2021	75-84 years	75-84	Male	M	11
	"Bristol County, MA"	25005	Atrial fibrillation and flutter	I48	2021	2021	85+ years	85+	Female	F	27
	"Bristol County, MA"	25005	Atrial fibrillation and flutter	I48	2021	2021	85+ years	85+	Male	M	14
	"Bristol County, MA"	25005	Atrial fibrillation and flutter	I48	2022	2022	75-84 years	75-84	Female	F	12
	"Bristol County, MA"	25005	Atrial fibrillation and flutter	I48	2022	2022	85+ years	85+	Female	F	25
	"Bristol County, MA"	25005	Atrial fibrillation and flutter	I48	2022	2022	85+ years	85+	Male	M	13
	"Bristol County, MA"	25005	Atrial fibrillation and flutter	I48	2023	2023	75-84 years	75-84	Male	M	10
	"Bristol County, MA"	25005	Atrial fibrillation and flutter	I48	2023	2023	85+ years	85+	Female	F	29
	"Bristol County, MA"	25005	Atrial fibrillation and flutter	I48	2023	2023	85+ years	85+	Male	M	18
	"Bristol County, MA"	25005	Congestive heart failure	I50.0	2021	2021	75-84 years	75-84	Female	F	16
	"Bristol County, MA"	25005	Congestive heart failure	I50.0	2021	2021	75-84 years	75-84	Male	M	12
	"Bristol County, MA"	25005	Congestive heart failure	I50.0	2021	2021	85+ years	85+	Female	F	39
	"Bristol County, MA"	25005	Congestive heart failure	I50.0	2021	2021	85+ years	85+	Male	M	22
	"Bristol County, MA"	25005	Congestive heart failure	I50.0	2022	2022	75-84 years	75-84	Female	F	15
	"Bristol County, MA"	25005	Congestive heart failure	I50.0	2022	2022	75-84 years	75-84	Male	M	20
	"Bristol County, MA"	25005	Congestive heart failure	I50.0	2022	2022	85+ years	85+	Female	F	55
	"Bristol County, MA"	25005	Congestive heart failure	I50.0	2022	2022	85+ years	85+	Male	M	23
	"Bristol County, MA"	25005	Congestive heart failure	I50.0	2023	2023	75-84 years	75-84	Female	F	16
	"Bristol County, MA"	25005	Congestive heart failure	I50.0	2023	2023	75-84 years	75-84	Male	M	15
	"Bristol County, MA"	25005	Congestive heart failure	I50.0	2023	2023	85+ years	85+	Female	F	59
	"Bristol County, MA"	25005	Congestive heart failure	I50.0	2023	2023	85+ years	85+	Male	M	26
	"Bristol County, MA"	25005	"Heart failure, unspecified"	I50.9	2021	2021	85+ years	85+	Female	F	14
	"Bristol County, MA"	25005	"Heart failure, unspecified"	I50.9	2022	2022	85+ years	85+	Female	F	11
	"Bristol County, MA"	25005	"Heart failure, unspecified"	I50.9	2022	2022	85+ years	85+	Male	M	11
	"Bristol County, MA"	25005	"Heart failure, unspecified"	I50.9	2023	2023	85+ years	85+	Male	M	10
	"Bristol County, MA"	25005	"Stroke, not specified as haemorrhage or infarction"	I64	2021	2021	75-84 years	75-84	Female	F	13
	"Bristol County, MA"	25005	"Stroke, not specified as haemorrhage or infarction"	I64	2021	2021	75-84 years	75-84	Male	M	11
	"Bristol County, MA"	25005	"Stroke, not specified as haemorrhage or infarction"	I64	2021	2021	85+ years	85+	Female	F	25
	"Bristol County, MA"	25005	"Stroke, not specified as haemorrhage or infarction"	I64	2022	2022	75-84 years	75-84	Female	F	15
	"Bristol County, MA"	25005	"Stroke, not specified as haemorrhage or infarction"	I64	2022	2022	75-84 years	75-84	Male	M	14
	"Bristol County, MA"	25005	"Stroke, not specified as haemorrhage or infarction"	I64	2022	2022	85+ years	85+	Female	F	32
	"Bristol County, MA"	25005	"Stroke, not specified as haemorrhage or infarction"	I64	2022	2022	85+ years	85+	Male	M	13
	"Bristol County, MA"	25005	"Stroke, not specified as haemorrhage or infarction"	I64	2023	2023	85+ years	85+	Female	F	22
	"Bristol County, MA"	25005	"Stroke, not specified as haemorrhage or infarction"	I64	2023	2023	85+ years	85+	Male	M	14
	"Bristol County, MA"	25005	"Pneumonia, unspecified"	J18.9	2021	2021	75-84 years	75-84	Male	M	13
	"Bristol County, MA"	25005	"Pneumonia, unspecified"	J18.9	2021	2021	85+ years	85+	Female	F	17
	"Bristol County, MA"	25005	"Pneumonia, unspecified"	J18.9	2021	2021	85+ years	85+	Male	M	18
	"Bristol County, MA"	25005	"Pneumonia, unspecified"	J18.9	2022	2022	85+ years	85+	Female	F	23
	"Bristol County, MA"	25005	"Pneumonia, unspecified"	J18.9	2022	2022	85+ years	85+	Male	M	11
	"Bristol County, MA"	25005	"Pneumonia, unspecified"	J18.9	2023	2023	75-84 years	75-84	Female	F	11
	"Bristol County, MA"	25005	"Pneumonia, unspecified"	J18.9	2023	2023	75-84 years	75-84	Male	M	11
	"Bristol County, MA"	25005	"Pneumonia, unspecified"	J18.9	2023	2023	85+ years	85+	Female	F	19
	"Bristol County, MA"	25005	"Pneumonia, unspecified"	J18.9	2023	2023	85+ years	85+	Male	M	13
	"Bristol County, MA"	25005	Chronic obstructive pulmonary disease with acute lower respiratory infection	J44.0	2021	2021	65-74 years	65-74	Female	F	10
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	55-64 years	55-64	Female	F	12
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	65-74 years	65-74	Female	F	29
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	65-74 years	65-74	Male	M	16
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	75-84 years	75-84	Female	F	32
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	75-84 years	75-84	Male	M	29
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	85+ years	85+	Female	F	27
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	85+ years	85+	Male	M	26
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	55-64 years	55-64	Female	F	10
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	65-74 years	65-74	Female	F	13
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	65-74 years	65-74	Male	M	31
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	75-84 years	75-84	Female	F	38
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	75-84 years	75-84	Male	M	29
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	85+ years	85+	Female	F	37
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	85+ years	85+	Male	M	24
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	55-64 years	55-64	Male	M	12
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	65-74 years	65-74	Female	F	24
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	65-74 years	65-74	Male	M	25
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	75-84 years	75-84	Female	F	39
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	75-84 years	75-84	Male	M	25
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	85+ years	85+	Female	F	27
	"Bristol County, MA"	25005	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	85+ years	85+	Male	M	27
	"Bristol County, MA"	25005	Pneumonitis due to food and vomit	J69.0	2021	2021	75-84 years	75-84	Male	M	22
	"Bristol County, MA"	25005	Pneumonitis due to food and vomit	J69.0	2021	2021	85+ years	85+	Female	F	25
	"Bristol County, MA"	25005	Pneumonitis due to food and vomit	J69.0	2021	2021	85+ years	85+	Male	M	17
	"Bristol County, MA"	25005	Pneumonitis due to food and vomit	J69.0	2022	2022	75-84 years	75-84	Male	M	18
	"Bristol County, MA"	25005	Pneumonitis due to food and vomit	J69.0	2022	2022	85+ years	85+	Female	F	13
	"Bristol County, MA"	25005	Pneumonitis due to food and vomit	J69.0	2022	2022	85+ years	85+	Male	M	18
	"Bristol County, MA"	25005	Pneumonitis due to food and vomit	J69.0	2023	2023	75-84 years	75-84	Female	F	15
	"Bristol County, MA"	25005	Pneumonitis due to food and vomit	J69.0	2023	2023	75-84 years	75-84	Male	M	21
	"Bristol County, MA"	25005	Pneumonitis due to food and vomit	J69.0	2023	2023	85+ years	85+	Female	F	14
	"Bristol County, MA"	25005	Pneumonitis due to food and vomit	J69.0	2023	2023	85+ years	85+	Male	M	12
	"Essex County, MA"	25009	"Unspecified diabetes mellitus, without complications"	E14.9	2021	2021	85+ years	85+	Female	F	10
	"Essex County, MA"	25009	"Unspecified diabetes mellitus, without complications"	E14.9	2022	2022	55-64 years	55-64	Male	M	11
	"Essex County, MA"	25009	"Unspecified diabetes mellitus, without complications"	E14.9	2022	2022	65-74 years	65-74	Male	M	12
	"Essex County, MA"	25009	"Unspecified diabetes mellitus, without complications"	E14.9	2022	2022	75-84 years	75-84	Female	F	10
	"Essex County, MA"	25009	"Unspecified diabetes mellitus, without complications"	E14.9	2022	2022	85+ years	85+	Male	M	11
	"Essex County, MA"	25009	"Unspecified diabetes mellitus, without complications"	E14.9	2023	2023	65-74 years	65-74	Female	F	10
	"Essex County, MA"	25009	"Unspecified diabetes mellitus, without complications"	E14.9	2023	2023	75-84 years	75-84	Male	M	12
	"Essex County, MA"	25009	Unspecified protein-energy malnutrition	E46	2022	2022	85+ years	85+	Female	F	10
	"Essex County, MA"	25009	"Vascular dementia, unspecified"	F01.9	2021	2021	75-84 years	75-84	Female	F	10
	"Essex County, MA"	25009	"Vascular dementia, unspecified"	F01.9	2021	2021	85+ years	85+	Female	F	39
	"Essex County, MA"	25009	"Vascular dementia, unspecified"	F01.9	2021	2021	85+ years	85+	Male	M	21
	"Essex County, MA"	25009	"Vascular dementia, unspecified"	F01.9	2022	2022	85+ years	85+	Female	F	49
	"Essex County, MA"	25009	"Vascular dementia, unspecified"	F01.9	2022	2022	85+ years	85+	Male	M	15
	"Essex County, MA"	25009	"Vascular dementia, unspecified"	F01.9	2023	2023	75-84 years	75-84	Male	M	12
	"Essex County, MA"	25009	"Vascular dementia, unspecified"	F01.9	2023	2023	85+ years	85+	Female	F	31
	"Essex County, MA"	25009	"Vascular dementia, unspecified"	F01.9	2023	2023	85+ years	85+	Male	M	11
	"Essex County, MA"	25009	Unspecified dementia	F03	2021	2021	65-74 years	65-74	Female	F	17
	"Essex County, MA"	25009	Unspecified dementia	F03	2021	2021	65-74 years	65-74	Male	M	14
	"Essex County, MA"	25009	Unspecified dementia	F03	2021	2021	75-84 years	75-84	Female	F	56
	"Essex County, MA"	25009	Unspecified dementia	F03	2021	2021	75-84 years	75-84	Male	M	50
	"Essex County, MA"	25009	Unspecified dementia	F03	2021	2021	85+ years	85+	Female	F	277
	"Essex County, MA"	25009	Unspecified dementia	F03	2021	2021	85+ years	85+	Male	M	100
	"Essex County, MA"	25009	Unspecified dementia	F03	2022	2022	65-74 years	65-74	Female	F	20
	"Essex County, MA"	25009	Unspecified dementia	F03	2022	2022	65-74 years	65-74	Male	M	12
	"Essex County, MA"	25009	Unspecified dementia	F03	2022	2022	75-84 years	75-84	Female	F	99
	"Essex County, MA"	25009	Unspecified dementia	F03	2022	2022	75-84 years	75-84	Male	M	50
	"Essex County, MA"	25009	Unspecified dementia	F03	2022	2022	85+ years	85+	Female	F	263
	"Essex County, MA"	25009	Unspecified dementia	F03	2022	2022	85+ years	85+	Male	M	82
	"Essex County, MA"	25009	Unspecified dementia	F03	2023	2023	65-74 years	65-74	Female	F	22
	"Essex County, MA"	25009	Unspecified dementia	F03	2023	2023	65-74 years	65-74	Male	M	14
	"Essex County, MA"	25009	Unspecified dementia	F03	2023	2023	75-84 years	75-84	Female	F	81
	"Essex County, MA"	25009	Unspecified dementia	F03	2023	2023	75-84 years	75-84	Male	M	56
	"Essex County, MA"	25009	Unspecified dementia	F03	2023	2023	85+ years	85+	Female	F	318
	"Essex County, MA"	25009	Unspecified dementia	F03	2023	2023	85+ years	85+	Male	M	123
	"Essex County, MA"	25009	Parkinson disease	G20	2021	2021	65-74 years	65-74	Male	M	12
	"Essex County, MA"	25009	Parkinson disease	G20	2021	2021	75-84 years	75-84	Female	F	20
	"Essex County, MA"	25009	Parkinson disease	G20	2021	2021	75-84 years	75-84	Male	M	25
	"Essex County, MA"	25009	Parkinson disease	G20	2021	2021	85+ years	85+	Female	F	19
	"Essex County, MA"	25009	Parkinson disease	G20	2021	2021	85+ years	85+	Male	M	23
	"Essex County, MA"	25009	Parkinson disease	G20	2022	2022	65-74 years	65-74	Male	M	13
	"Essex County, MA"	25009	Parkinson disease	G20	2022	2022	75-84 years	75-84	Female	F	13
	"Essex County, MA"	25009	Parkinson disease	G20	2022	2022	75-84 years	75-84	Male	M	27
	"Essex County, MA"	25009	Parkinson disease	G20	2022	2022	85+ years	85+	Female	F	12
	"Essex County, MA"	25009	Parkinson disease	G20	2022	2022	85+ years	85+	Male	M	22
	"Essex County, MA"	25009	Parkinson disease	G20	2023	2023	75-84 years	75-84	Female	F	15
	"Essex County, MA"	25009	Parkinson disease	G20	2023	2023	75-84 years	75-84	Male	M	29
	"Essex County, MA"	25009	Parkinson disease	G20	2023	2023	85+ years	85+	Female	F	14
	"Essex County, MA"	25009	Parkinson disease	G20	2023	2023	85+ years	85+	Male	M	34
	"Essex County, MA"	25009	"Alzheimer disease, unspecified"	G30.9	2021	2021	75-84 years	75-84	Female	F	35
	"Essex County, MA"	25009	"Alzheimer disease, unspecified"	G30.9	2021	2021	75-84 years	75-84	Male	M	16
	"Essex County, MA"	25009	"Alzheimer disease, unspecified"	G30.9	2021	2021	85+ years	85+	Female	F	87
	"Essex County, MA"	25009	"Alzheimer disease, unspecified"	G30.9	2021	2021	85+ years	85+	Male	M	42
	"Essex County, MA"	25009	"Alzheimer disease, unspecified"	G30.9	2022	2022	75-84 years	75-84	Female	F	35
	"Essex County, MA"	25009	"Alzheimer disease, unspecified"	G30.9	2022	2022	75-84 years	75-84	Male	M	19
	"Essex County, MA"	25009	"Alzheimer disease, unspecified"	G30.9	2022	2022	85+ years	85+	Female	F	82
	"Essex County, MA"	25009	"Alzheimer disease, unspecified"	G30.9	2022	2022	85+ years	85+	Male	M	40
	"Essex County, MA"	25009	"Alzheimer disease, unspecified"	G30.9	2023	2023	65-74 years	65-74	Female	F	12
	"Essex County, MA"	25009	"Alzheimer disease, unspecified"	G30.9	2023	2023	75-84 years	75-84	Female	F	29
	"Essex County, MA"	25009	"Alzheimer disease, unspecified"	G30.9	2023	2023	75-84 years	75-84	Male	M	20
	"Essex County, MA"	25009	"Alzheimer disease, unspecified"	G30.9	2023	2023	85+ years	85+	Female	F	75
	"Essex County, MA"	25009	"Alzheimer disease, unspecified"	G30.9	2023	2023	85+ years	85+	Male	M	36
	"Essex County, MA"	25009	"Senile degeneration of brain, not elsewhere classified"	G31.1	2021	2021	85+ years	85+	Female	F	14
	"Essex County, MA"	25009	"Senile degeneration of brain, not elsewhere classified"	G31.1	2022	2022	85+ years	85+	Female	F	22
	"Essex County, MA"	25009	"Senile degeneration of brain, not elsewhere classified"	G31.1	2023	2023	85+ years	85+	Female	F	21
	"Essex County, MA"	25009	Other specified degenerative diseases of nervous system	G31.8	2022	2022	75-84 years	75-84	Male	M	10
	"Essex County, MA"	25009	Essential (primary) hypertension	I10	2021	2021	65-74 years	65-74	Male	M	10
	"Essex County, MA"	25009	Essential (primary) hypertension	I10	2021	2021	85+ years	85+	Female	F	20
	"Essex County, MA"	25009	Essential (primary) hypertension	I10	2022	2022	65-74 years	65-74	Male	M	10
	"Essex County, MA"	25009	Essential (primary) hypertension	I10	2022	2022	85+ years	85+	Female	F	19
	"Essex County, MA"	25009	Essential (primary) hypertension	I10	2023	2023	65-74 years	65-74	Male	M	10
	"Essex County, MA"	25009	Essential (primary) hypertension	I10	2023	2023	85+ years	85+	Female	F	22
	"Essex County, MA"	25009	Hypertensive heart disease with (congestive) heart failure	I11.0	2021	2021	85+ years	85+	Female	F	18
